|V|*[1000],|E|*[1000],T(n) std,T(n) fibo,T(n) binary,Theo. T(n),stdErwartungswert,stdStandardabweichung,stdErw.-StdAbw.,stdErw.+StdAbw.,std Q_.25,std Q_.5,std Q_.75,std a,std b,std |[Q_.25 Q_.75]|,std |[a b]|,fiboErwartungswert,fiboStandardabweichung,fiboErw.-StdAbw.,fiboErw.+StdAbw.,fibo Q_.25,fibo Q_.5,fibo Q_.75,fibo a,fibo b,fibo |[Q_.25 Q_.75]|,fibo |[a b]|,binaryErwartungswert,binaryStandardabweichung,binaryErw.-StdAbw.,binaryErw.+StdAbw.,binary Q_.25,binary Q_.5,binary Q_.75,binary a,binary b,binary |[Q_.25 Q_.75]|,binary |[a b]|
0.052, 1.326, 0.310838, 2.850286, 0.409158, , , 
0.052, 1.326, 0.890065, 0.563724, 2.132147, , , 
0.052, 1.326, 0.871322, 0.434339, 2.45459, , , 
0.052, 1.326, 1.38531, 1.397859, 0.525538, , , 
0.052, 1.326, 0.831748, 0.381535, 1.127917, , , 
0.052, 1.326, 0.332277, 0.535853, 0.396676, , , 
0.052, 1.326, 1.45921, 0.234994, 0.182488, , , 
0.052, 1.326, 1.115431, 0.812221, 1.631868, , , 
0.052, 1.326, 0.606372, 2.587835, 0.201829, , , 
0.052, 1.326, 0.226687, 1.905401, 2.172916, , , 
0.052, 1.326, 0.111914, 0.382404, 0.373085, , , 
0.052, 1.326, 0.32306, 1.752664, 0.794971, , , 
0.052, 1.326, 0.158026, 0.141643, 0.180464, , , 
0.052, 1.326, 1.115116, 2.438114, 0.339789, , , 
0.052, 1.326, 0.414009, 1.568885, 1.696924, , , 
0.052, 1.326, 0.398627, 2.670815, 1.309113, , , 
0.052, 1.326, 1.117673, 1.899189, 0.422747, , , 
0.052, 1.326, 1.545329, 1.879769, 0.607235, , , 
0.052, 1.326, 1.122208, 1.08544, 2.238646, , , 
0.052, 1.326, 0.794988, 0.581603, 1.353179, , , 
0.052, 1.326, 1.004004, 0.582354, 0.355382, 0.5467332431139856, 0.928141, 0.6257646979228694, 0.3023763020771306, 1.5539056979228694, 1.483608, 0.8842091593764735, 0.5993988406235264, 2.3678171593764734, 1.090483, 0.8040908600845118, 0.2863921399154882, 1.894573860084512, 0.6356845, 0.6004515, 0.217487, 3.456111, -0.40980925, 0.0, 0.0, 3.240842, 1.707005, 1.067534, 6.500804, -2.192428, 0.0, 0.0, 0.3754155, 1.2706525, 0.584028, 2.529251, 0.355382, 9.0, 21.0
0.062, 1.891, 1.221201, 1.912255, 1.030124, , , 
0.062, 1.891, 0.202281, 0.425398, 0.208844, , , 
0.062, 1.891, 0.527052, 1.971472, 3.380736, , , 
0.062, 1.891, 0.496816, 2.757101, 2.837879, , , 
0.062, 1.891, 2.623946, 2.016325, 3.494617, , , 
0.062, 1.891, 5.174933, 1.356616, 2.414342, , , 
0.062, 1.891, 1.672858, 1.931659, 1.983167, , , 
0.062, 1.891, 0.242275, 0.309844, 0.615617, , , 
0.062, 1.891, 1.50328, 0.967941, 3.058041, , , 
0.062, 1.891, 2.574155, 2.034907, 5.794278, , , 
0.062, 1.891, 1.459585, 1.923032, 2.652006, , , 
0.062, 1.891, 2.33112, 3.065032, 0.458449, , , 
0.062, 1.891, 2.134878, 3.054199, 0.910281, , , 
0.062, 1.891, 3.068563, 1.822904, 1.535392, , , 
0.062, 1.891, 2.558801, 0.411835, 0.636849, , , 
0.062, 1.891, 0.34097, 0.333658, 0.230412, , , 
0.062, 1.891, 0.305047, 0.12189, 0.975649, , , 
0.062, 1.891, 1.904556, 0.144482, 0.297101, , , 
0.062, 1.891, 0.887438, 0.125211, 0.299912, , , 
0.062, 1.891, 1.792731, 0.597454, 0.403341, , , 
0.062, 1.891, 2.48339, 0.732575, 0.855257, , , 
0.062, 1.891, 0.497701, 0.588915, 0.342313, , , 
0.062, 1.891, 0.885076, 1.959432, 2.979321, , , 
0.062, 1.891, 2.822233, 2.857164, 0.569166, , , 
0.062, 1.891, 0.304235, 1.63813, 0.13885, , , 
0.062, 1.891, 0.287225, 1.702044, 1.879266, , , 
0.062, 1.891, 1.717961, 0.705966, 2.779615, , , 
0.062, 1.891, 1.996052, 0.42096, 0.551707, , , 
0.062, 1.891, 2.727828, 1.782888, 0.251164, , , 
0.062, 1.891, 0.439689, 0.371097, 1.942422, , , 
0.062, 1.891, 0.214786, 2.025975, 2.200716, , , 
0.062, 1.891, 3.004997, 0.522132, 3.52751, , , 
0.062, 1.891, 2.840729, 0.4643, 2.632551, , , 
0.062, 1.891, 0.410935, 2.895215, 0.185062, , , 
0.062, 1.891, 0.43752, 0.358591, 1.470423, , , 
0.062, 1.891, 0.333236, 2.055964, 1.902624, , , 
0.062, 1.891, 2.110359, 0.610621, 2.491338, , , 
0.062, 1.891, 0.711435, 0.170975, 0.250591, , , 
0.062, 1.891, 1.757401, 1.779412, 0.58528, , , 
0.062, 1.891, 0.152949, 0.462836, 1.895128, 0.9702737438066589, 1.478936, 1.134637423863357, 0.34429857613664305, 2.613573423863357, 1.284692, 0.9236404727282824, 0.3610515272717176, 2.2083324727282823, 1.566166, 1.2809709984517508, 0.2851950015482493, 2.847136998451751, 2.01687, 2.1380605, 0.3272375, 4.55131875, -2.20721125, 0.0, 0.0, 1.9789695, 0.6650145, 1.198536, 3.14961975, 0.02788575, 0.0, 0.0, 4.223142, 0.629299, 2.071569, 7.4505015, -1.1557905, 0.0, 0.0
0.072, 2.556, 4.477172, 4.611684, 2.61748, , , 
0.072, 2.556, 11.477643, 6.719748, 10.178916, , , 
0.072, 2.556, 7.157387, 2.766112, 4.923144, , , 
0.072, 2.556, 3.431322, 1.68236, 0.774174, , , 
0.072, 2.556, 0.744267, 1.808628, 2.553936, , , 
0.072, 2.556, 3.933103, 5.336542, 3.519026, , , 
0.072, 2.556, 4.552883, 3.832033, 5.42556, , , 
0.072, 2.556, 0.71603, 10.23507, 3.812652, , , 
0.072, 2.556, 2.243338, 14.355156, 2.5495, , , 
0.072, 2.556, 1.803499, 3.693393, 1.830278, , , 
0.072, 2.556, 4.935178, 1.98872, 0.730557, , , 
0.072, 2.556, 12.614275, 3.428427, 3.94669, , , 
0.072, 2.556, 0.788183, 2.771344, 3.976217, , , 
0.072, 2.556, 0.787195, 1.643972, 12.628086, , , 
0.072, 2.556, 0.781495, 5.351028, 4.925432, , , 
0.072, 2.556, 4.49573, 5.046949, 1.70014, , , 
0.072, 2.556, 4.790526, 0.764792, 2.660425, , , 
0.072, 2.556, 5.137613, 2.692818, 7.667488, , , 
0.072, 2.556, 6.080651, 0.644126, 4.913449, , , 
0.072, 2.556, 5.599213, 5.997636, 9.195468, , , 
0.072, 2.556, 5.098729, 0.814475, 3.732307, , , 
0.072, 2.556, 2.402485, 6.953212, 1.860696, , , 
0.072, 2.556, 4.500308, 24.131603, 1.209833, , , 
0.072, 2.556, 2.551571, 4.853845, 4.80945, , , 
0.072, 2.556, 2.835965, 2.814391, 4.582736, , , 
0.072, 2.556, 3.998492, 1.295083, 3.757821, , , 
0.072, 2.556, 2.373765, 3.902578, 1.515134, , , 
0.072, 2.556, 0.633333, 3.21535, 2.274943, , , 
0.072, 2.556, 2.39179, 0.563495, 4.255882, , , 
0.072, 2.556, 4.793481, 5.759848, 5.036186, , , 
0.072, 2.556, 2.955996, 2.477447, 1.97148, , , 
0.072, 2.556, 7.842589, 4.89633, 4.629753, , , 
0.072, 2.556, 3.841731, 4.408104, 1.664574, , , 
0.072, 2.556, 0.971074, 3.112875, 3.232068, , , 
0.072, 2.556, 3.046314, 0.662851, 5.2873, , , 
0.072, 2.556, 1.579105, 2.120448, 1.15186, , , 
0.072, 2.556, 2.849437, 2.232972, 1.785969, , , 
0.072, 2.556, 4.037383, 1.706282, 2.476781, , , 
0.072, 2.556, 2.596229, 3.140541, 3.152786, , , 
