V,E,T(n) std,T(n) fibo,T(n) binary
122.0, 121.0, 0.100416, 0.25167, 0.112735
122.0, 121.0, 0.091017, 0.264799, 0.107356
122.0, 121.0, 0.027901, 0.20638, 2.223174
132.0, 131.0, 0.101228, 0.226353, 0.112534
132.0, 131.0, 0.105662, 0.256809, 0.121992
132.0, 131.0, 0.095257, 0.24784, 0.126135
132.0, 131.0, 0.111937, 0.241251, 0.128194
132.0, 131.0, 0.102371, 0.244811, 0.126714
132.0, 131.0, 0.097441, 0.222549, 0.118137
132.0, 131.0, 0.099649, 0.205125, 0.131767
132.0, 131.0, 0.084158, 0.269354, 0.145515
132.0, 131.0, 0.083117, 0.217, 0.121023
132.0, 131.0, 4.881184, 0.276461, 0.129678
132.0, 131.0, 0.100978, 0.257311, 0.137907
132.0, 131.0, 0.110003, 0.231506, 0.113589
132.0, 131.0, 0.096002, 0.239379, 0.139096
132.0, 131.0, 0.090991, 0.248565, 0.129228
132.0, 131.0, 0.104751, 0.237533, 0.126731
132.0, 131.0, 0.104857, 0.202622, 0.122579
132.0, 131.0, 0.085495, 0.21011, 0.124487
132.0, 131.0, 0.114942, 0.227657, 0.135603
132.0, 131.0, 0.106336, 0.22182, 0.132761
132.0, 131.0, 0.118084, 0.222176, 0.104068
132.0, 131.0, 0.086358, 0.253663, 0.114026
132.0, 131.0, 0.091376, 0.262686, 0.127564
132.0, 131.0, 0.089319, 0.240146, 0.138724
132.0, 131.0, 0.096943, 0.241031, 0.094943
132.0, 131.0, 0.097395, 0.214387, 0.086526
132.0, 131.0, 0.083296, 0.210173, 0.095003
132.0, 131.0, 0.104684, 0.250904, 0.112521
132.0, 131.0, 0.099486, 0.221898, 0.113757
132.0, 131.0, 0.091312, 0.234145, 0.092446
132.0, 131.0, 0.082956, 0.278057, 0.109714
132.0, 131.0, 0.098563, 0.220076, 0.103966
132.0, 131.0, 0.110522, 0.249824, 0.09583
132.0, 131.0, 0.099727, 0.247498, 0.099796
132.0, 131.0, 0.109223, 0.236253, 0.109244
132.0, 131.0, 0.101944, 0.232931, 0.112841
132.0, 131.0, 0.111059, 0.277798, 0.10521
132.0, 131.0, 0.09414, 0.226153, 0.102015
132.0, 131.0, 0.105011, 0.217066, 0.106555
132.0, 131.0, 0.094382, 0.217026, 0.100988
132.0, 131.0, 0.029828, 0.224986, 0.114407
142.0, 141.0, 0.116706, 0.271389, 0.130614
142.0, 141.0, 0.10356, 0.279098, 0.105982
142.0, 141.0, 0.101519, 0.267749, 0.125725
142.0, 141.0, 0.10782, 0.285984, 0.160229
142.0, 141.0, 0.101238, 0.282826, 0.118633
142.0, 141.0, 0.107211, 0.290945, 0.108988
142.0, 141.0, 0.110567, 0.236526, 0.119526
142.0, 141.0, 0.124467, 0.254459, 0.123253
142.0, 141.0, 0.116665, 0.245107, 0.12451
142.0, 141.0, 0.127565, 0.287319, 0.128143
142.0, 141.0, 0.10066, 0.243075, 0.121765
142.0, 141.0, 0.119144, 0.261533, 0.102404
142.0, 141.0, 0.090712, 0.272046, 0.111608
142.0, 141.0, 0.10118, 0.252906, 0.106821
142.0, 141.0, 0.085824, 0.242439, 0.098102
142.0, 141.0, 0.10237, 0.289407, 0.108647
142.0, 141.0, 0.104475, 0.245277, 0.106477
142.0, 141.0, 0.112465, 0.276421, 0.105522
142.0, 141.0, 0.116904, 0.294185, 0.11111
142.0, 141.0, 0.108624, 0.273512, 0.115885
142.0, 141.0, 0.103695, 0.280537, 0.120111
142.0, 141.0, 0.100959, 0.33264, 0.112527
142.0, 141.0, 0.109015, 0.253707, 0.089699
142.0, 141.0, 0.121817, 0.297958, 0.10076
142.0, 141.0, 0.117627, 0.24595, 0.1303
142.0, 141.0, 0.098237, 0.257059, 0.178604
142.0, 141.0, 0.113367, 0.263225, 0.11468
142.0, 141.0, 0.106423, 0.26614, 0.104194
142.0, 141.0, 0.109287, 0.219705, 0.112975
142.0, 141.0, 0.122512, 0.226501, 0.103692
142.0, 141.0, 0.096413, 0.236559, 0.097641
142.0, 141.0, 0.099567, 0.22138, 0.102169
142.0, 141.0, 0.102905, 0.22738, 0.102111
142.0, 141.0, 0.086276, 0.242095, 0.099412
142.0, 141.0, 0.099207, 0.244016, 0.108454
142.0, 141.0, 0.104085, 0.217217, 0.106204
142.0, 141.0, 0.096943, 0.238818, 0.100447
142.0, 141.0, 0.092808, 0.243785, 0.090286
142.0, 141.0, 0.101262, 0.255356, 0.102757
142.0, 141.0, 0.020518, 0.240759, 0.093005
152.0, 151.0, 0.127183, 0.282408, 0.104582
152.0, 151.0, 0.164903, 0.282073, 0.111189
152.0, 151.0, 0.122491, 0.324134, 0.106825
152.0, 151.0, 0.120826, 0.312653, 0.10635
152.0, 151.0, 0.101198, 0.259375, 0.125261
152.0, 151.0, 0.120958, 0.276176, 0.110792
152.0, 151.0, 0.1133, 0.304448, 0.11247
152.0, 151.0, 0.263466, 0.304179, 0.125461
152.0, 151.0, 0.113881, 0.326383, 0.11536
152.0, 151.0, 0.113028, 0.266836, 0.116101
152.0, 151.0, 0.118693, 0.270405, 0.108721
152.0, 151.0, 0.124485, 0.315584, 0.112356
152.0, 151.0, 0.114159, 0.258481, 0.13277
152.0, 151.0, 0.131674, 0.285759, 0.118276
152.0, 151.0, 0.141249, 0.316182, 0.127187
152.0, 151.0, 0.135819, 0.28638, 0.123704
152.0, 151.0, 0.118027, 0.309882, 0.125065
152.0, 151.0, 0.103369, 0.256545, 0.121652
152.0, 151.0, 0.103699, 0.311199, 0.121807
152.0, 151.0, 0.118464, 0.274802, 0.121493
152.0, 151.0, 0.113847, 0.311273, 0.128539
152.0, 151.0, 0.131392, 0.313419, 0.118877
152.0, 151.0, 0.11105, 0.350561, 0.137576
152.0, 151.0, 0.147479, 0.293837, 0.122581
152.0, 151.0, 0.128536, 0.317902, 0.15517
152.0, 151.0, 0.163902, 0.333479, 0.115973
152.0, 151.0, 0.127136, 0.272818, 0.126608
152.0, 151.0, 0.109419, 0.274415, 0.25136
152.0, 151.0, 0.119218, 0.273099, 0.119633
152.0, 151.0, 0.122973, 0.309716, 0.120192
152.0, 151.0, 0.115605, 0.284886, 0.117198
152.0, 151.0, 0.110374, 0.314123, 0.121276
152.0, 151.0, 0.109388, 0.264389, 0.119857
152.0, 151.0, 0.120577, 0.305566, 0.102974
152.0, 151.0, 0.116069, 0.29108, 0.118443
152.0, 151.0, 0.136179, 0.308382, 0.133626
152.0, 151.0, 0.156046, 0.350252, 0.131651
152.0, 151.0, 0.157683, 0.263617, 0.112565
152.0, 151.0, 0.117613, 0.319554, 0.139463
152.0, 151.0, 0.034503, 0.269788, 0.11945
162.0, 161.0, 0.129447, 0.340041, 0.149469
162.0, 161.0, 0.132642, 0.262699, 0.135441
162.0, 161.0, 0.128136, 0.272632, 0.131156
162.0, 161.0, 0.156728, 0.337255, 0.145297
162.0, 161.0, 0.137574, 0.275169, 0.140672
162.0, 161.0, 0.130267, 0.285708, 0.129984
162.0, 161.0, 0.124436, 0.315069, 0.1399
162.0, 161.0, 0.124498, 0.288589, 0.123219
162.0, 161.0, 0.138833, 0.323919, 0.121995
162.0, 161.0, 0.127134, 0.288084, 0.128328
162.0, 161.0, 0.130821, 0.259659, 0.124046
162.0, 161.0, 0.143496, 0.289766, 0.146138
162.0, 161.0, 0.117764, 0.298554, 0.12425
162.0, 161.0, 0.141223, 0.28133, 0.10889
162.0, 161.0, 0.134765, 0.34378, 0.128853
162.0, 161.0, 0.140465, 0.318627, 0.122047
162.0, 161.0, 0.139406, 0.31959, 0.126823
162.0, 161.0, 0.131209, 0.320965, 0.120293
162.0, 161.0, 0.136036, 0.283068, 0.124793
162.0, 161.0, 0.124767, 0.253673, 0.12122
162.0, 161.0, 0.117592, 0.298159, 0.114375
162.0, 161.0, 0.115391, 0.289159, 0.122504
162.0, 161.0, 0.127606, 0.332274, 0.127811
162.0, 161.0, 0.140092, 0.309775, 0.129564
162.0, 161.0, 0.1155, 0.268995, 0.127784
162.0, 161.0, 0.125266, 0.284249, 0.121786
162.0, 161.0, 0.108569, 0.289841, 0.114159
162.0, 161.0, 0.121475, 0.281622, 0.116477
162.0, 161.0, 0.130031, 0.322172, 0.12115
162.0, 161.0, 0.120497, 0.305931, 0.125447
162.0, 161.0, 0.11895, 0.295715, 0.112323
162.0, 161.0, 0.137506, 0.323399, 0.124423
162.0, 161.0, 0.116874, 0.273099, 0.106966
162.0, 161.0, 0.112821, 0.275319, 0.134884
162.0, 161.0, 0.126801, 0.311872, 0.127887
162.0, 161.0, 0.119497, 0.25867, 0.115241
162.0, 161.0, 0.099252, 0.316596, 0.124052
162.0, 161.0, 0.117276, 0.254141, 0.112311
162.0, 161.0, 0.130198, 0.257227, 0.10643
162.0, 161.0, 0.033234, 0.275855, 0.121446
172.0, 171.0, 0.149279, 0.368836, 0.12144
172.0, 171.0, 0.156514, 0.325425, 0.122303
172.0, 171.0, 0.135108, 0.373978, 0.134141
172.0, 171.0, 0.131589, 0.338945, 0.124509
172.0, 171.0, 0.135616, 0.310104, 0.127822
172.0, 171.0, 0.130787, 0.350866, 0.12197
172.0, 171.0, 0.140739, 0.349041, 0.121239
172.0, 171.0, 0.125938, 0.29664, 0.134599
172.0, 171.0, 0.12604, 0.311868, 0.113662
172.0, 171.0, 0.152037, 0.359455, 0.122082
172.0, 171.0, 0.143697, 0.357863, 0.106955
172.0, 171.0, 0.136868, 0.310093, 0.11919
172.0, 171.0, 0.145841, 0.305057, 0.116761
172.0, 171.0, 0.143728, 0.335713, 0.126489
172.0, 171.0, 0.125831, 0.301112, 0.120277
172.0, 171.0, 0.112696, 0.358754, 0.119141
172.0, 171.0, 0.133436, 0.32759, 0.126245
172.0, 171.0, 0.148673, 0.343092, 0.110914
172.0, 171.0, 0.121759, 0.30097, 0.11188
172.0, 171.0, 0.118351, 0.276662, 0.10471
172.0, 171.0, 0.121416, 0.287244, 0.128952
172.0, 171.0, 0.131337, 0.310776, 0.122416
172.0, 171.0, 0.14119, 0.307302, 0.106597
172.0, 171.0, 0.121914, 0.351361, 0.11156
172.0, 171.0, 0.128645, 0.298801, 0.114268
172.0, 171.0, 0.130317, 0.34781, 0.121934
172.0, 171.0, 0.127168, 0.365437, 0.113032
172.0, 171.0, 0.141695, 0.331615, 0.116875
172.0, 171.0, 0.136299, 0.305786, 0.114528
172.0, 171.0, 0.127927, 0.354781, 0.116029
172.0, 171.0, 0.114532, 0.34312, 0.13149
172.0, 171.0, 0.139769, 0.275787, 0.110898
172.0, 171.0, 0.134078, 0.332414, 0.106921
172.0, 171.0, 0.134935, 0.353174, 0.124957
172.0, 171.0, 0.162209, 0.327265, 0.130842
172.0, 171.0, 0.13137, 0.369433, 0.119337
172.0, 171.0, 0.128862, 0.359116, 0.115724
172.0, 171.0, 0.143086, 0.370622, 0.12554
172.0, 171.0, 0.121914, 0.303202, 0.118619
172.0, 171.0, 0.035448, 0.335617, 0.124253
182.0, 181.0, 0.141919, 0.341863, 0.166562
182.0, 181.0, 0.150282, 0.391624, 0.160937
182.0, 181.0, 0.146565, 0.351656, 0.146252
182.0, 181.0, 0.163008, 0.359824, 0.175733
182.0, 181.0, 0.156914, 0.322206, 0.136509
182.0, 181.0, 0.11544, 0.362194, 0.140018
182.0, 181.0, 0.138046, 0.31222, 0.167186
182.0, 181.0, 0.153648, 0.309255, 0.143245
182.0, 181.0, 0.179555, 0.294926, 0.159787
182.0, 181.0, 0.169787, 0.345322, 0.157349
182.0, 181.0, 0.146026, 0.367963, 0.143505
182.0, 181.0, 0.154711, 0.373837, 0.156558
182.0, 181.0, 0.154566, 0.333702, 0.158963
182.0, 181.0, 0.166223, 0.370023, 0.159099
182.0, 181.0, 0.137577, 0.365344, 0.166461
182.0, 181.0, 0.161412, 0.378278, 0.145791
182.0, 181.0, 0.155235, 0.360991, 0.164611
182.0, 181.0, 0.158325, 0.378492, 0.157798
182.0, 181.0, 0.166217, 0.380593, 0.147882
182.0, 181.0, 0.166139, 0.384138, 0.146194
182.0, 181.0, 0.146613, 0.293273, 0.145238
182.0, 181.0, 0.130021, 0.317406, 0.14749
182.0, 181.0, 0.157998, 0.373109, 0.163819
182.0, 181.0, 0.155272, 0.327415, 0.148825
182.0, 181.0, 0.138782, 0.36809, 0.146812
182.0, 181.0, 0.13855, 0.349912, 0.154594
182.0, 181.0, 0.147029, 0.362481, 0.139309
182.0, 181.0, 0.156378, 0.329708, 0.149494
182.0, 181.0, 0.142511, 0.32249, 0.295225
182.0, 181.0, 0.165352, 0.385579, 0.170538
182.0, 181.0, 0.158601, 0.348464, 0.150413
182.0, 181.0, 0.155701, 0.300888, 0.141616
182.0, 181.0, 0.126435, 0.34832, 0.159369
182.0, 181.0, 0.155191, 0.334451, 0.145115
182.0, 181.0, 0.223084, 0.351575, 0.130728
182.0, 181.0, 0.143565, 0.345282, 0.134782
182.0, 181.0, 0.127159, 0.363645, 0.162271
182.0, 181.0, 0.160787, 0.3429, 0.154089
182.0, 181.0, 0.15534, 0.367578, 0.149892
182.0, 181.0, 0.040773, 0.386113, 0.142168
192.0, 191.0, 0.149217, 0.371376, 0.14324
192.0, 191.0, 0.153229, 0.346563, 0.159385
192.0, 191.0, 0.166961, 0.370721, 0.143484
192.0, 191.0, 0.152813, 0.330194, 0.153024
192.0, 191.0, 0.136138, 0.38099, 0.128087
192.0, 191.0, 0.14479, 0.334952, 0.152076
192.0, 191.0, 0.144234, 0.320477, 0.171834
192.0, 191.0, 0.176055, 0.364963, 0.156993
192.0, 191.0, 0.146544, 0.389339, 0.149552
192.0, 191.0, 0.172258, 0.401453, 0.165404
192.0, 191.0, 0.168566, 0.34856, 0.168444
192.0, 191.0, 0.147827, 0.354123, 0.153836
192.0, 191.0, 0.168403, 0.415365, 0.177738
192.0, 191.0, 0.155617, 0.358551, 0.188441
192.0, 191.0, 0.158755, 0.395622, 0.16736
192.0, 191.0, 0.151919, 0.328928, 0.162763
192.0, 191.0, 0.140647, 0.381404, 0.17817
192.0, 191.0, 0.152144, 0.349581, 0.154914
192.0, 191.0, 0.167996, 0.352709, 0.169535
192.0, 191.0, 0.136982, 0.37159, 0.168231
192.0, 191.0, 0.154284, 0.348842, 0.155123
192.0, 191.0, 0.162145, 7.716614, 0.144682
192.0, 191.0, 0.173711, 0.367854, 0.145824
192.0, 191.0, 0.21002, 0.333734, 0.160812
192.0, 191.0, 0.137779, 0.324913, 0.275221
192.0, 191.0, 0.14624, 0.353025, 0.137568
192.0, 191.0, 0.157796, 0.343711, 0.149084
192.0, 191.0, 0.211301, 0.333981, 0.133248
192.0, 191.0, 0.158786, 0.309442, 0.131111
192.0, 191.0, 0.15439, 0.377958, 0.148879
192.0, 191.0, 0.145287, 0.336166, 0.152602
192.0, 191.0, 0.15186, 0.329468, 0.134597
192.0, 191.0, 0.149068, 0.333595, 0.136814
192.0, 191.0, 0.174787, 0.338346, 0.155091
192.0, 191.0, 0.155235, 0.355261, 0.139571
192.0, 191.0, 0.170451, 0.32512, 0.209473
192.0, 191.0, 0.148719, 0.331313, 0.368629
192.0, 191.0, 0.17047, 0.305094, 0.139037
192.0, 191.0, 0.134943, 0.306232, 0.125173
192.0, 191.0, 0.021463, 0.382673, 0.13225
202.0, 201.0, 0.149821, 0.373492, 0.15697
202.0, 201.0, 0.16168, 0.33378, 0.160125
202.0, 201.0, 0.164321, 0.328303, 0.149686
202.0, 201.0, 0.174385, 0.351184, 0.162829
202.0, 201.0, 0.186225, 0.424505, 0.156418
202.0, 201.0, 0.182303, 0.347678, 0.147087
202.0, 201.0, 0.174523, 0.326497, 0.159844
202.0, 201.0, 0.15506, 0.382599, 0.148358
202.0, 201.0, 0.180382, 0.382806, 0.455674
202.0, 201.0, 0.178702, 0.4267, 0.16437
202.0, 201.0, 0.236207, 0.406834, 0.151685
202.0, 201.0, 0.182105, 0.372894, 0.154271
202.0, 201.0, 0.154626, 0.365424, 0.15554
202.0, 201.0, 0.186982, 0.389767, 0.161814
202.0, 201.0, 0.14977, 0.33955, 0.146874
202.0, 201.0, 0.160287, 0.394938, 0.167493
202.0, 201.0, 0.164043, 0.385486, 0.169464
202.0, 201.0, 0.155319, 0.386583, 0.150778
202.0, 201.0, 0.167473, 0.338593, 0.151545
202.0, 201.0, 0.172877, 0.3835, 0.163815
202.0, 201.0, 0.186955, 0.37867, 0.169823
202.0, 201.0, 0.188024, 0.395738, 0.149047
202.0, 201.0, 0.189055, 0.38857, 0.146562
202.0, 201.0, 0.159411, 0.378636, 0.145751
202.0, 201.0, 0.154197, 0.346356, 0.148641
202.0, 201.0, 0.153337, 0.329416, 0.139911
202.0, 201.0, 0.184519, 0.401031, 0.148859
202.0, 201.0, 0.149845, 0.392121, 0.160783
202.0, 201.0, 0.154217, 0.407113, 0.146263
202.0, 201.0, 0.152048, 0.378167, 0.144766
202.0, 201.0, 0.178253, 0.359037, 0.145669
202.0, 201.0, 0.163927, 0.349241, 0.151651
202.0, 201.0, 0.173685, 0.413563, 0.147594
202.0, 201.0, 0.162302, 0.377785, 0.150517
202.0, 201.0, 0.174197, 0.33782, 0.136263
202.0, 201.0, 0.166361, 0.354004, 0.148026
202.0, 201.0, 0.146201, 0.398349, 0.151828
202.0, 201.0, 0.171943, 0.312946, 0.155174
202.0, 201.0, 0.178803, 0.39284, 0.155652
202.0, 201.0, 0.023701, 0.315942, 0.147144
212.0, 211.0, 0.168234, 0.380785, 0.175506
212.0, 211.0, 0.167233, 0.424865, 0.165692
212.0, 211.0, 0.173906, 0.394256, 0.390049
212.0, 211.0, 0.180928, 0.40938, 0.180058
212.0, 211.0, 0.220482, 0.440133, 0.180543
212.0, 211.0, 0.193152, 0.459948, 0.176861
212.0, 211.0, 0.161152, 0.364034, 0.168019
212.0, 211.0, 0.153162, 0.437367, 0.162284
212.0, 211.0, 0.185197, 0.430333, 0.179978
212.0, 211.0, 0.183659, 0.42938, 0.176982
212.0, 211.0, 0.181972, 0.411107, 0.164078
212.0, 211.0, 0.165192, 0.417274, 0.160597
212.0, 211.0, 0.181614, 0.372455, 0.162672
212.0, 211.0, 0.161401, 0.364232, 0.174668
212.0, 211.0, 0.193343, 0.389423, 0.160823
212.0, 211.0, 0.155577, 0.464505, 0.155241
212.0, 211.0, 0.16706, 0.385421, 0.164914
212.0, 211.0, 0.17795, 0.413127, 0.162342
212.0, 211.0, 0.177752, 0.383079, 0.172215
212.0, 211.0, 0.195843, 0.457267, 0.177727
212.0, 211.0, 0.166087, 0.404461, 0.206318
212.0, 211.0, 0.190754, 0.415376, 0.167731
212.0, 211.0, 0.166659, 0.355877, 0.18016
212.0, 211.0, 0.161028, 0.347934, 0.165236
212.0, 211.0, 0.170416, 0.434683, 0.43467
212.0, 211.0, 0.186955, 0.409596, 0.170322
212.0, 211.0, 0.161072, 0.397535, 0.167536
212.0, 211.0, 0.169668, 0.471774, 0.18661
212.0, 211.0, 0.194788, 0.445539, 0.163507
212.0, 211.0, 0.155285, 0.428907, 0.164718
212.0, 211.0, 0.168271, 0.388338, 0.158127
212.0, 211.0, 0.166005, 0.362031, 0.149319
212.0, 211.0, 0.187057, 0.427377, 0.154917
212.0, 211.0, 0.174744, 0.364265, 0.180968
212.0, 211.0, 0.177271, 0.419278, 0.156869
212.0, 211.0, 0.176351, 0.366164, 0.495542
212.0, 211.0, 0.192498, 0.422227, 0.163172
212.0, 211.0, 0.163333, 0.411285, 0.159773
212.0, 211.0, 0.158461, 0.431353, 0.16748
212.0, 211.0, 0.024301, 0.431672, 0.181511
222.0, 221.0, 0.168889, 0.455351, 0.189627
222.0, 221.0, 0.164934, 0.465756, 0.208886
222.0, 221.0, 0.190215, 0.450689, 0.201077
222.0, 221.0, 0.167015, 0.377666, 0.193545
222.0, 221.0, 0.207553, 0.412811, 0.217277
222.0, 221.0, 0.183373, 0.409156, 0.194684
222.0, 221.0, 0.175387, 0.394774, 0.181617
222.0, 221.0, 0.161328, 0.419515, 0.23038
222.0, 221.0, 0.189164, 0.506414, 0.179537
222.0, 221.0, 0.203499, 0.442728, 0.168191
222.0, 221.0, 0.192965, 0.46686, 0.195227
222.0, 221.0, 0.204808, 0.518741, 0.21008
222.0, 221.0, 0.184897, 0.438503, 0.188023
222.0, 221.0, 0.191889, 0.476627, 0.203728
222.0, 221.0, 0.187839, 0.426321, 0.206017
222.0, 221.0, 0.175352, 0.413583, 0.182684
222.0, 221.0, 0.175983, 0.447525, 0.200157
222.0, 221.0, 0.171465, 0.465335, 0.208171
222.0, 221.0, 0.189573, 0.488805, 0.193179
222.0, 221.0, 0.202577, 0.442148, 0.209744
222.0, 221.0, 0.173734, 0.38313, 0.160193
222.0, 221.0, 0.178526, 2.345946, 5.144262
222.0, 221.0, 5.527162, 0.42379, 0.174607
222.0, 221.0, 0.193846, 0.41026, 0.173328
222.0, 221.0, 0.172334, 0.459822, 0.158084
222.0, 221.0, 0.184779, 0.499258, 0.193607
222.0, 221.0, 0.199399, 0.464111, 0.19907
222.0, 221.0, 0.180011, 0.412214, 0.21364
222.0, 221.0, 0.19791, 0.542483, 0.203295
222.0, 221.0, 0.185442, 0.500122, 0.199945
222.0, 221.0, 0.16938, 0.393036, 0.201035
222.0, 221.0, 0.198398, 0.519562, 0.165093
222.0, 221.0, 0.204023, 0.472055, 0.193815
222.0, 221.0, 0.183051, 0.390379, 0.170381
222.0, 221.0, 0.190524, 0.403093, 0.160635
222.0, 221.0, 0.195636, 0.446639, 0.196411
222.0, 221.0, 0.19578, 0.393879, 0.193673
222.0, 221.0, 0.168037, 0.425054, 0.162496
222.0, 221.0, 0.165029, 0.407056, 0.209196
222.0, 221.0, 0.028117, 0.500971, 0.164835
232.0, 231.0, 0.181147, 0.468256, 0.198407
232.0, 231.0, 0.216418, 0.44723, 0.192939
232.0, 231.0, 0.206099, 0.475422, 0.192094
232.0, 231.0, 0.201814, 0.442375, 0.196384
232.0, 231.0, 0.181649, 0.43392, 0.207982
232.0, 231.0, 0.171555, 0.543778, 0.19017
232.0, 231.0, 0.208785, 0.514249, 0.193527
232.0, 231.0, 0.174459, 0.424989, 0.18173
232.0, 231.0, 0.191635, 0.504716, 0.197998
232.0, 231.0, 0.173338, 0.494245, 0.173856
232.0, 231.0, 0.173526, 0.458852, 0.192364
232.0, 231.0, 0.147617, 0.405339, 4.974157
232.0, 231.0, 0.211806, 0.454575, 0.179133
232.0, 231.0, 0.181262, 0.501482, 0.187083
232.0, 231.0, 0.196378, 0.507679, 0.192955
232.0, 231.0, 0.201269, 0.443944, 0.22752
232.0, 231.0, 0.21871, 0.516817, 0.20041
232.0, 231.0, 0.222117, 0.442998, 0.177855
232.0, 231.0, 0.214092, 0.350157, 0.194421
232.0, 231.0, 0.181668, 0.328998, 0.191191
232.0, 231.0, 0.208756, 0.427908, 0.196812
232.0, 231.0, 0.188313, 0.531511, 0.222393
232.0, 231.0, 0.197075, 0.523781, 0.210994
232.0, 231.0, 0.521308, 0.438797, 0.208679
232.0, 231.0, 0.198482, 0.503128, 0.22961
232.0, 231.0, 0.216634, 0.540933, 0.539819
232.0, 231.0, 0.226261, 0.537683, 0.211745
232.0, 231.0, 0.195885, 0.458327, 0.207067
232.0, 231.0, 0.212769, 0.529429, 0.200112
232.0, 231.0, 0.198767, 0.459216, 0.223467
232.0, 231.0, 0.186805, 0.443967, 0.230218
232.0, 231.0, 0.193381, 0.450045, 0.189257
232.0, 231.0, 0.165819, 0.564087, 0.193045
232.0, 231.0, 0.184935, 0.474792, 0.211916
232.0, 231.0, 0.195159, 0.541582, 0.282835
232.0, 231.0, 0.187887, 0.542816, 0.196606
232.0, 231.0, 0.232545, 0.455427, 0.222607
232.0, 231.0, 0.199335, 0.49734, 0.191816
232.0, 231.0, 0.172159, 0.500787, 0.238405
232.0, 231.0, 0.034386, 0.482169, 0.221165
242.0, 241.0, 0.20066, 0.503192, 0.204508
242.0, 241.0, 0.221084, 0.436927, 0.216207
242.0, 241.0, 0.207946, 0.420189, 0.220755
242.0, 241.0, 1.53797, 0.481999, 0.21352
242.0, 241.0, 0.216305, 0.497778, 0.557831
242.0, 241.0, 0.20811, 0.497035, 0.209271
242.0, 241.0, 0.201314, 0.456824, 0.20383
242.0, 241.0, 0.206235, 0.425909, 0.20914
242.0, 241.0, 0.233506, 0.458113, 0.211276
242.0, 241.0, 0.213514, 0.503699, 0.23641
242.0, 241.0, 0.227112, 0.420274, 0.182905
242.0, 241.0, 0.166236, 0.499995, 0.217943
242.0, 241.0, 0.223685, 0.509085, 0.233465
242.0, 241.0, 0.208564, 0.513385, 0.238251
242.0, 241.0, 0.217805, 0.463691, 0.211001
242.0, 241.0, 0.20641, 0.419688, 0.219095
242.0, 241.0, 0.239857, 0.42348, 0.241736
242.0, 241.0, 0.207867, 0.47286, 0.214082
242.0, 241.0, 0.68566, 0.473815, 0.232106
242.0, 241.0, 0.206217, 0.497615, 0.227479
242.0, 241.0, 0.229603, 0.440715, 0.219969
242.0, 241.0, 0.231988, 0.454731, 0.222316
242.0, 241.0, 0.234268, 0.437251, 0.217719
242.0, 241.0, 0.189493, 0.533688, 0.215106
242.0, 241.0, 0.176369, 0.391959, 0.175422
242.0, 241.0, 0.215887, 0.402498, 0.202666
242.0, 241.0, 0.183055, 0.447326, 0.187935
242.0, 241.0, 0.196647, 0.40338, 0.204194
242.0, 241.0, 0.172782, 0.40267, 0.172833
242.0, 241.0, 0.213695, 0.461199, 0.181351
242.0, 241.0, 0.214669, 0.520067, 0.23439
242.0, 241.0, 0.216901, 2.155687, 0.238197
242.0, 241.0, 0.243406, 0.542159, 0.451813
242.0, 241.0, 0.239072, 0.529786, 0.22688
242.0, 241.0, 0.193313, 0.494199, 0.210717
242.0, 241.0, 0.217794, 0.511845, 0.206168
242.0, 241.0, 0.192845, 0.382353, 0.200679
242.0, 241.0, 0.190708, 0.404525, 0.214818
242.0, 241.0, 0.19411, 0.436123, 0.199162
242.0, 241.0, 0.037799, 0.453695, 0.179685
252.0, 251.0, 0.228183, 0.472232, 0.178966
252.0, 251.0, 0.229403, 0.457457, 0.178737
252.0, 251.0, 0.256868, 0.482302, 0.170828
252.0, 251.0, 0.184858, 0.456284, 0.166566
252.0, 251.0, 0.216086, 0.479895, 0.178326
252.0, 251.0, 0.215956, 0.507569, 0.182303
252.0, 251.0, 0.19667, 0.44816, 0.189346
252.0, 251.0, 0.183149, 0.4271, 0.167725
252.0, 251.0, 27.023781, 0.460382, 0.176418
252.0, 251.0, 0.200498, 0.483823, 0.17599
252.0, 251.0, 9.896323, 0.536175, 0.178
252.0, 251.0, 0.176949, 0.489668, 0.187978
252.0, 251.0, 0.176629, 0.445492, 0.178347
252.0, 251.0, 0.230201, 0.437376, 0.152421
252.0, 251.0, 0.164856, 0.474682, 0.171667
252.0, 251.0, 0.213862, 0.412063, 0.147481
252.0, 251.0, 0.178411, 0.486262, 0.162619
252.0, 251.0, 0.215978, 0.466727, 0.1581
252.0, 251.0, 0.222188, 0.458928, 0.220143
252.0, 251.0, 0.244316, 0.438702, 0.203277
252.0, 251.0, 0.209455, 0.493497, 0.156697
252.0, 251.0, 0.1854, 0.421981, 0.175489
252.0, 251.0, 0.205467, 0.40471, 0.170624
252.0, 251.0, 0.180595, 0.501872, 0.166027
252.0, 251.0, 0.200192, 0.438181, 0.166147
252.0, 251.0, 0.196778, 0.493377, 0.156747
252.0, 251.0, 0.21641, 0.478114, 0.155594
252.0, 251.0, 0.181979, 0.406502, 0.157711
252.0, 251.0, 0.535311, 0.468781, 0.154392
252.0, 251.0, 0.177023, 0.450191, 25.912613
252.0, 251.0, 0.21106, 0.492668, 0.446275
252.0, 251.0, 0.206725, 0.401805, 0.144124
252.0, 251.0, 0.171172, 0.468228, 0.155079
252.0, 251.0, 0.17446, 0.459301, 0.14179
